algorithm,m,iter,rel_res,residual,time,step_type,diagnostic_residual,objective_value,x_norm,step_from_prev_norm,s_value
AA_pure,1,29,1.2257301504969773,17.410713571340676,0.0021052360534667969,AA,17.410713571340676,324790.45957270608,831.28662252615902,2690.10514778275,58.780840789790894
AA_pure,1,30,1.9832735961768411,28.171134162472335,0.0021641254425048828,AA,28.171134162472335,1857540.0000000386,3521.3917703090601,4352.6783928352188,-249.00000000000392
AA_pure,1,31,1.2257306216513995,17.410720263788182,0.0022230148315429688,AA,17.410720263788182,324791.1878246417,831.28829563804572,2690.103474671017,-58.78095909666694
AA_pure,1,32,1.9832735961768129,28.171134162471933,0.0022821426391601562,AA,28.171134162471933,1857539.9999999688,3521.391770308961,4352.6800659470109,248.99999999999687
AA_pure,1,33,1.2257304416864099,17.410717707500499,0.0023469924926757812,AA,17.410717707500499,324790.90965709341,831.28765656610835,2690.1041137428588,58.780913907456814
AA_pure,1,34,1.9832735961768129,28.171134162471933,0.0024061203002929688,AA,28.171134162471933,1857540.0000000002,3521.3917703090069,4352.6794268751146,-249.00000000000003
AA_pure,1,35,1.2257305104269194,17.410718683915515,0.0024650096893310547,AA,17.410718683915515,324791.01590764325,831.2879006698787,2690.1038696391297,-58.780931168200105
AA_pure,1,36,1.9832735961768411,28.171134162472335,0.00252532958984375,AA,28.171134162472335,1857540.000000031,3521.3917703090524,4352.6796709789314,249.00000000000313
AA_pure,1,37,1.2257304841703784,17.410718310958128,0.0025842189788818359,AA,17.410718310958128,324790.97532354284,831.28780743053301,2690.1039628785143,58.780924575182674
AA_pure,1,38,1.9832735961768129,28.171134162471933,0.0026431083679199219,AA,28.171134162471933,1857539.9999999546,3521.3917703089464,4352.6795777394782,-248.99999999999548
AA_pure,1,39,1.2257304941994798,17.410718453415104,0.0027022361755371094,AA,17.410718453415104,324790.99082527962,831.28784304477142,2690.1039272641715,-58.780927093489609
AA_pure,1,40,1.9832735961768129,28.171134162471933,0.0027630329132080078,AA,28.171134162471933,1857539.9999999558,3521.3917703089464,4352.6796133537136,248.99999999999557
AA_pure,1,41,1.2257304903687027,17.410718399001365,0.0028259754180908203,AA,17.410718399001365,324790.98490414314,831.28782944134286,2690.1039408676024,58.780926131581971
AA_pure,1,42,1.9832735961768129,28.171134162471933,0.0028901100158691406,AA,28.171134162471933,1857539.9999999469,3521.3917703089296,4352.6795997502795,-248.99999999999469
AA_pure,1,43,1.2257304918319298,17.410718419785571,0.0029661655426025391,AA,17.410718419785571,324790.98716581293,831.28783463738262,2690.1039356715473,-58.780926498997488
AA_pure,1,44,1.9832735961768129,28.171134162471933,0.0030293464660644531,AA,28.171134162471933,1857539.9999999558,3521.3917703089464,4352.6796049463273,248.99999999999559
AA_pure,1,45,1.2257304912730325,17.410718411846791,0.0030965805053710938,AA,17.410718411846791,324790.98630193528,831.28783265267953,2690.1039376562612,58.780926358657787
AA_pure,1,46,1.9832735961768129,28.171134162471933,0.0031607151031494141,AA,28.171134162471933,1857539.9999999867,3521.3917703089869,4352.6796029616698,-248.99999999999869
AA_pure,1,47,1.225730491486513,17.410718414879145,0.0032286643981933594,AA,17.410718414879145,324790.98663191515,831.28783341078781,2690.1039368981974,-58.78092641226408
AA_pure,1,48,1.9832735961768129,28.171134162471933,0.0032916069030761719,AA,28.171134162471933,1857539.9999999998,3521.3917703090065,4352.6796037197928,249
AA_pure,1,49,1.2257304914049743,17.410718413720939,0.0033617019653320312,AA,17.410718413720939,324790.98650587536,831.28783312121845,2690.1039371877905,58.780926391788505
AA_pure,1,50,1.9832735961768411,28.171134162472335,0.0034286975860595703,AA,28.171134162472335,1857540.0000000633,3521.3917703090947,4352.6796034303161,-249.00000000000637
AA_residual,1,0,1,14.204361020475371,0,initial,14.204361020475371,8012.100000000004,29.698484809835026,,2.1000000000000005
AA_residual,1,1,0.99600000000000033,14.147543576393474,6.5088272094726562e-05,AA,14.147543576393474,2978.0913936000011,15.494123789359636,14.204361020475371,1.0956000000000004
AA_residual,1,2,1.9832735961768129,28.171134162471933,0.0001392364501953125,AA,28.171134162471933,1857539.9999999586,3521.3917703089514,3536.8858940983068,-248.99999999999585
AA_residual,1,3,1.3202460365975388,18.753251339683182,0.00022029876708984375,AA,18.753251339683182,476513.86190414376,1166.9210646117676,2354.4707056971783,-82.513779789640679
AA_residual,1,4,1.9832735961768129,28.171134162471933,0.0003681182861328125,AA,28.171134162471933,1857540.0000000042,3521.3917703090087,4688.3128349207773,249.00000000000043
AA_residual,1,5,1.190661656213269,16.912588018090407,0.00048017501831054688,AA,16.912588018090407,271361.354592669,706.75523421358719,2814.6365360954255,49.975141875151394
AA_residual,1,6,1.9832735961768411,28.171134162472335,0.00057721138000488281,AA,28.171134162472335,1857540.0000000631,3521.3917703090947,4228.1470045226797,-249.00000000000634
AA_residual,1,7,1.2392735971315751,17.603089576800045,0.00066113471984863281,AA,17.603089576800045,345839.88327763655,879.3806238909865,2642.0111464181114,-62.181600239737271
AA_residual,1,8,1.9832735961768411,28.171134162472335,0.00074911117553710938,AA,28.171134162472335,1857540.0000000515,3521.3917703090838,4400.7723942000666,249.00000000000517
AA_residual,1,9,1.2205792254834325,17.337547972858886,0.00081610679626464844,AA,17.337547972858886,316845.53034744383,812.9952229057053,2708.3965474033753,57.487443518889343
AA_residual,1,10,1.9832735961768411,28.171134162472335,0.00088810920715332031,AA,28.171134162472335,1857540.0000000217,3521.3917703090351,4334.3869932147454,-249.00000000000219
AA_residual,1,11,1.2277012635224127,17.438711972366121,0.0009899139404296875,AA,17.438711972366121,327839.61017233407,838.28622278253442,2683.1055475265007,-59.275787270478652
AA_residual,1,12,1.9832735961768129,28.171134162471933,0.0010619163513183594,AA,28.171134162471933,1857539.9999999495,3521.3917703089342,4359.6779930914709,248.99999999999497
AA_residual,1,13,1.2249781854911608,17.400032388923293,0.0011277198791503906,AA,17.400032388923293,323628.52229869226,828.6163269218298,2692.7754433871005,58.592022376831537
AA_residual,1,14,1.9832735961768129,28.171134162471933,0.0011949539184570312,AA,28.171134162471933,1857539.9999999369,3521.3917703089201,4350.0080972307469,-248.99999999999366
AA_residual,1,15,1.2260179141074539,17.414801069552439,0.0012679100036621094,AA,17.414801069552439,325235.30091276852,832.30849707911193,2689.083273229809,-58.853098232382344
AA_residual,1,16,1.9832735961767847,28.171134162471532,0.0013339519500732422,AA,28.171134162471532,1857539.9999999318,3521.3917703089082,4353.7002673880215,248.99999999999315
AA_residual,1,17,1.2256207155652579,17.409159118062281,0.001399993896484375,AA,17.409159118062281,324621.31624378666,830.89800920656864,2690.4937611023447,58.753361678436697
AA_residual,1,18,1.9832735961768411,28.171134162472335,0.0014657974243164062,AA,28.171134162472335,1857540.0000000412,3521.3917703090615,4352.2897795156332,-249.00000000000415
AA_residual,1,19,1.2257724235101914,17.411314032481791,0.0015327930450439453,AA,17.411314032481791,324855.80105530267,831.43673781143809,2689.9550324976235,-58.791455543408922
AA_residual,1,20,1.9832735961768129,28.171134162471933,0.0015988349914550781,AA,28.171134162471933,1857539.9999999944,3521.3917703089996,4352.8285081204394,248.99999999999943
AA_residual,1,21,1.2257144750064339,17.410490911013824,0.0016717910766601562,AA,17.410490911013824,324766.23050779355,831.23095744444186,2690.160812864558,58.776904674115137
AA_residual,1,22,1.9832735961768411,28.171134162472335,0.0017366409301757812,AA,28.171134162472335,1857540.0000000412,3521.3917703090615,4352.6227277535099,-249.00000000000415
AA_residual,1,23,1.2257366091865185,17.410805312898638,0.0018136501312255859,AA,17.410805312898638,324800.44263643859,831.30955791565975,2690.0822123934036,-58.782462566735376
AA_residual,1,24,1.9832735961768129,28.171134162471933,0.0018804073333740234,AA,28.171134162471933,1857539.9999999763,3521.3917703089733,4352.7013282246298,248.99999999999761
AA_residual,1,25,1.2257281546559562,17.410685221694273,0.00194549560546875,AA,17.410685221694273,324787.3746528817,831.27953511455325,2690.1122351944177,58.780339634110113
AA_residual,1,26,1.9832735961768411,28.171134162472335,0.0020244121551513672,AA,28.171134162472335,1857540.0000000093,3521.3917703090242,4352.6713054235706,-249.00000000000094
AA_residual,1,27,1.2257313839954653,17.410731092398517,0.0021004676818847656,AA,17.410731092398517,324792.36616191699,831.29100279062959,2690.1007675183937,-58.781150521261942
AA_residual,1,28,1.9832735961767847,28.171134162471532,0.0021643638610839844,AA,28.171134162471532,1857539.9999999325,3521.3917703089091,4352.6827730995419,248.99999999999324
AA_residual,1,29,1.2257301504969773,17.410713571340676,0.0022404193878173828,AA,17.410713571340676,324790.45957270608,831.28662252615902,2690.10514778275,58.780840789790894
AA_residual,1,30,1.9832735961768411,28.171134162472335,0.0023124217987060547,AA,28.171134162472335,1857540.0000000386,3521.3917703090601,4352.6783928352188,-249.00000000000392
AA_residual,1,31,1.2257306216513995,17.410720263788182,0.0023875236511230469,AA,17.410720263788182,324791.1878246417,831.28829563804572,2690.103474671017,-58.78095909666694
AA_residual,1,32,1.9832735961768129,28.171134162471933,0.0024504661560058594,AA,28.171134162471933,1857539.9999999688,3521.391770308961,4352.6800659470109,248.99999999999687
AA_residual,1,33,1.2257304416864099,17.410717707500499,0.0025115013122558594,AA,17.410717707500499,324790.90965709341,831.28765656610835,2690.1041137428588,58.780913907456814
AA_residual,1,34,1.9832735961768129,28.171134162471933,0.0025734901428222656,AA,28.171134162471933,1857540.0000000002,3521.3917703090069,4352.6794268751146,-249.00000000000003
AA_residual,1,35,1.2257305104269194,17.410718683915515,0.0026354789733886719,AA,17.410718683915515,324791.01590764325,831.2879006698787,2690.1038696391297,-58.780931168200105
AA_residual,1,36,1.9832735961768411,28.171134162472335,0.0026977062225341797,AA,28.171134162472335,1857540.000000031,3521.3917703090524,4352.6796709789314,249.00000000000313
AA_residual,1,37,1.2257304841703784,17.410718310958128,0.0027599334716796875,AA,17.410718310958128,324790.97532354284,831.28780743053301,2690.1039628785143,58.780924575182674
AA_residual,1,38,1.9832735961768129,28.171134162471933,0.002826690673828125,AA,28.171134162471933,1857539.9999999546,3521.3917703089464,4352.6795777394782,-248.99999999999548
AA_residual,1,39,1.2257304941994798,17.410718453415104,0.0028886795043945312,AA,17.410718453415104,324790.99082527962,831.28784304477142,2690.1039272641715,-58.780927093489609
AA_residual,1,40,1.9832735961768129,28.171134162471933,0.0029509067535400391,AA,28.171134162471933,1857539.9999999558,3521.3917703089464,4352.6796133537136,248.99999999999557
AA_residual,1,41,1.2257304903687027,17.410718399001365,0.0030200481414794922,AA,17.410718399001365,324790.98490414314,831.28782944134286,2690.1039408676024,58.780926131581971
AA_residual,1,42,1.9832735961768129,28.171134162471933,0.0030820369720458984,AA,28.171134162471933,1857539.9999999469,3521.3917703089296,4352.6795997502795,-248.99999999999469
AA_residual,1,43,1.2257304918319298,17.410718419785571,0.0031430721282958984,AA,17.410718419785571,324790.98716581293,831.28783463738262,2690.1039356715473,-58.780926498997488
AA_residual,1,44,1.9832735961768129,28.171134162471933,0.0032041072845458984,AA,28.171134162471933,1857539.9999999558,3521.3917703089464,4352.6796049463273,248.99999999999559
AA_residual,1,45,1.2257304912730325,17.410718411846791,0.0032660961151123047,AA,17.410718411846791,324790.98630193528,831.28783265267953,2690.1039376562612,58.780926358657787
AA_residual,1,46,1.9832735961768129,28.171134162471933,0.0033280849456787109,AA,28.171134162471933,1857539.9999999867,3521.3917703089869,4352.6796029616698,-248.99999999999869
AA_residual,1,47,1.225730491486513,17.410718414879145,0.0033910274505615234,AA,17.410718414879145,324790.98663191515,831.28783341078781,2690.1039368981974,-58.78092641226408
AA_residual,1,48,1.9832735961768129,28.171134162471933,0.0034530162811279297,AA,28.171134162471933,1857539.9999999998,3521.3917703090065,4352.6796037197928,249
AA_residual,1,49,1.2257304914049743,17.410718413720939,0.0035138130187988281,AA,17.410718413720939,324790.98650587536,831.28783312121845,2690.1039371877905,58.780926391788505
AA_residual,1,50,1.9832735961768411,28.171134162472335,0.0035746097564697266,AA,28.171134162472335,1857540.0000000633,3521.3917703090947,4352.6796034303161,-249.00000000000637
GlobalAndersonSolver,1,0,1,14.204361020475371,0,initial,14.204361020475371,8012.100000000004,29.698484809835026,,2.1000000000000005
GlobalAndersonSolver,1,1,0.99600000000000033,14.147543576393474,6.580352783203125e-05,AA,14.147543576393474,2978.0913936000011,15.494123789359636,14.204361020475371,1.0956000000000004
GlobalAndersonSolver,1,2,0.094800477897252336,1.3465802129661681,0.00018477439880371094,KM,1.3465802129661681,22.665978374400112,1.3465802129661681,14.147543576393474,0.095217600000000235
GlobalAndersonSolver,1,3,0,0,0.00024199485778808594,AA,0,0,0,1.3465802129661681,0
